MANUAL.ID,template,eucledian.distance
FALSE,CycloranaAlboguttata_01,14.77442571
FALSE,CycloranaAlboguttata_01,15.17781137
FALSE,CycloranaAlboguttata_01,15.45624827
FALSE,CycloranaAlboguttata_01,15.31666365
FALSE,CycloranaAlboguttata_01,15.30936696
FALSE,CycloranaAlboguttata_01,14.81834742
FALSE,CycloranaAlboguttata_01,14.93674109
FALSE,CycloranaAlboguttata_01,15.24070304
FALSE,CycloranaAlboguttata_01,15.24385306
FALSE,CycloranaAlboguttata_01,15.09956393
FALSE,CycloranaAlboguttata_01,15.17159065
FALSE,CycloranaAlboguttata_01,15.62631257
FALSE,CycloranaAlboguttata_01,15.51837694
FALSE,CycloranaAlboguttata_01,15.17618459
FALSE,CycloranaAlboguttata_01,14.83479644
FALSE,CycloranaAlboguttata_01,14.82730682
FALSE,CycloranaAlboguttata_01,14.97249034
FALSE,CycloranaAlboguttata_01,15.51032071
FALSE,CycloranaAlboguttata_01,15.54549775
FALSE,CycloranaAlboguttata_01,15.4601713
FALSE,CycloranaAlboguttata_01,14.96784075
FALSE,CycloranaAlboguttata_01,14.77735052
FALSE,CycloranaAlboguttata_01,15.05115637
FALSE,CycloranaAlboguttata_01,15.74751369
FALSE,CycloranaAlboguttata_01,15.46823008
FALSE,CycloranaAlboguttata_01,15.35537098
FALSE,CycloranaAlboguttata_01,15.47880707
FALSE,CycloranaAlboguttata_01,15.67764297
FALSE,CycloranaAlboguttata_01,14.8754544
FALSE,CycloranaAlboguttata_01,15.62504975
FALSE,CycloranaAlboguttata_01,15.2928824
FALSE,CycloranaAlboguttata_01,15.21918127
FALSE,CycloranaAlboguttata_01,15.44646987
FALSE,CycloranaAlboguttata_01,15.30116832
FALSE,CycloranaAlboguttata_01,15.39885016
FALSE,CycloranaAlboguttata_01,15.38146871
FALSE,CycloranaAlboguttata_01,15.4280348
FALSE,CycloranaAlboguttata_01,15.52979834
FALSE,CycloranaAlboguttata_01,15.56293485
FALSE,CycloranaAlboguttata_01,15.66651804
FALSE,CycloranaAlboguttata_01,15.53783185
FALSE,CycloranaAlboguttata_01,15.55260838
FALSE,CycloranaAlboguttata_01,15.66712614
FALSE,CycloranaAlboguttata_01,15.83381323
FALSE,CycloranaAlboguttata_01,15.53765088
FALSE,CycloranaAlboguttata_01,15.37942657
FALSE,CycloranaAlboguttata_01,15.35505116
FALSE,CycloranaAlboguttata_01,15.54197571
FALSE,CycloranaAlboguttata_01,15.45055717
FALSE,CycloranaAlboguttata_01,15.60424739
FALSE,CycloranaAlboguttata_01,14.87553806
FALSE,CycloranaAlboguttata_01,15.37842426
FALSE,CycloranaAlboguttata_01,15.0706554
FALSE,CycloranaAlboguttata_01,15.79042526
FALSE,CycloranaAlboguttata_01,15.3927402
FALSE,CycloranaAlboguttata_01,15.42180623
FALSE,CycloranaAlboguttata_01,15.54869409
FALSE,CycloranaAlboguttata_01,15.61166197
FALSE,CycloranaAlboguttata_01,15.34506396
FALSE,CycloranaAlboguttata_01,15.41895615
FALSE,CycloranaAlboguttata_01,15.60490913
FALSE,CycloranaAlboguttata_01,15.43989934
FALSE,CycloranaAlboguttata_01,15.66351862
FALSE,CycloranaAlboguttata_01,15.44888532
FALSE,CycloranaAlboguttata_01,15.52740773
FALSE,CycloranaAlboguttata_01,15.51493447
FALSE,CycloranaAlboguttata_01,15.49523306
FALSE,CycloranaAlboguttata_01,15.70988436
FALSE,CycloranaAlboguttata_01,15.39266088
FALSE,CycloranaAlboguttata_01,15.52589962
FALSE,CycloranaAlboguttata_01,15.62187098
FALSE,CycloranaAlboguttata_01,15.39161537
FALSE,CycloranaAlboguttata_01,15.25643292
FALSE,CycloranaAlboguttata_01,15.42606645
FALSE,CycloranaAlboguttata_01,15.37922088
FALSE,CycloranaAlboguttata_01,15.2303573
FALSE,CycloranaAlboguttata_01,15.41974172
FALSE,CycloranaAlboguttata_01,15.44181839
FALSE,CycloranaAlboguttata_01,15.4294325
FALSE,CycloranaAlboguttata_01,15.24865306
FALSE,CycloranaAlboguttata_01,15.32292726
FALSE,CycloranaAlboguttata_01,15.53656702
FALSE,CycloranaAlboguttata_01,15.3930523
FALSE,CycloranaAlboguttata_01,15.41724411
FALSE,CycloranaAlboguttata_01,15.53331965
FALSE,CycloranaAlboguttata_01,15.37945921
FALSE,CycloranaAlboguttata_01,15.42570932
FALSE,CycloranaAlboguttata_01,15.54140278
FALSE,CycloranaAlboguttata_01,15.64157014
FALSE,CycloranaAlboguttata_01,15.46129127
FALSE,CycloranaAlboguttata_01,15.33335326
FALSE,CycloranaAlboguttata_01,15.44219641
FALSE,CycloranaAlboguttata_01,15.2929216
FALSE,CycloranaAlboguttata_01,15.27892283
FALSE,CycloranaAlboguttata_01,15.20847849
FALSE,CycloranaAlboguttata_01,15.30522069
FALSE,CycloranaAlboguttata_01,15.38199094
FALSE,CycloranaAlboguttata_01,15.45936912
FALSE,CycloranaAlboguttata_01,15.44958964
FALSE,CycloranaAlboguttata_01,15.18246217
FALSE,CycloranaAlboguttata_01,15.66110084
FALSE,CycloranaAlboguttata_01,15.26250128
FALSE,CycloranaAlboguttata_01,15.34290973
FALSE,CycloranaAlboguttata_01,15.11575246
FALSE,CycloranaAlboguttata_01,15.38958574
FALSE,CycloranaAlboguttata_01,15.58158844
FALSE,CycloranaAlboguttata_01,15.01847707
FALSE,CycloranaAlboguttata_01,15.36543122
FALSE,CycloranaAlboguttata_01,15.22526616
FALSE,CycloranaAlboguttata_01,15.09189581
FALSE,CycloranaAlboguttata_01,15.48767375
FALSE,CycloranaAlboguttata_01,15.00616483
FALSE,CycloranaAlboguttata_01,15.09818816
FALSE,CycloranaAlboguttata_01,15.23478223
FALSE,CycloranaAlboguttata_01,15.36770762
FALSE,CycloranaAlboguttata_01,15.37774506
FALSE,CycloranaAlboguttata_01,15.34548458
FALSE,CycloranaAlboguttata_01,15.30731193
FALSE,CycloranaAlboguttata_01,15.21476522
FALSE,CycloranaAlboguttata_01,15.50843349
FALSE,CycloranaAlboguttata_01,15.39123346
FALSE,CycloranaAlboguttata_01,15.36074643
FALSE,CycloranaAlboguttata_01,15.19048477
FALSE,CycloranaAlboguttata_01,15.16049881
FALSE,CycloranaAlboguttata_01,15.40177184
FALSE,CycloranaAlboguttata_01,15.16623468
FALSE,CycloranaAlboguttata_01,15.47434874
FALSE,CycloranaAlboguttata_01,15.57563511
FALSE,CycloranaAlboguttata_01,15.22106894
FALSE,CycloranaAlboguttata_01,15.24804018
FALSE,CycloranaAlboguttata_01,15.48241362
FALSE,CycloranaAlboguttata_01,15.42347727
FALSE,CycloranaAlboguttata_01,15.4057895
FALSE,CycloranaAlboguttata_01,15.33600766
FALSE,CycloranaAlboguttata_01,15.3947201
FALSE,CycloranaAlboguttata_01,14.80478088
FALSE,CycloranaAlboguttata_01,15.2724102
FALSE,CycloranaAlboguttata_01,15.43635437
FALSE,CycloranaAlboguttata_01,15.06172624
FALSE,CycloranaAlboguttata_01,15.20102681
FALSE,CycloranaAlboguttata_01,15.10491586
FALSE,CycloranaAlboguttata_01,15.34771805
FALSE,CycloranaAlboguttata_01,15.52713127
FALSE,CycloranaAlboguttata_01,15.47842495
FALSE,CycloranaAlboguttata_01,15.47801621
FALSE,CycloranaAlboguttata_01,15.44221055
FALSE,CycloranaAlboguttata_01,15.42463833
FALSE,CycloranaAlboguttata_01,15.50179008
FALSE,CycloranaAlboguttata_01,15.60269291
FALSE,CycloranaAlboguttata_01,15.61535519
FALSE,CycloranaAlboguttata_01,15.59017014
FALSE,CycloranaAlboguttata_01,15.47451323
FALSE,CycloranaAlboguttata_01,15.52294771
FALSE,CycloranaAlboguttata_01,15.37734926
FALSE,CycloranaAlboguttata_01,15.74465088
FALSE,CycloranaAlboguttata_01,15.578946
FALSE,CycloranaAlboguttata_01,15.48003419
FALSE,CycloranaAlboguttata_01,15.38011743
FALSE,CycloranaAlboguttata_01,15.23395137
FALSE,CycloranaAlboguttata_01,15.27055151
FALSE,CycloranaAlboguttata_01,14.95101979
FALSE,CycloranaAlboguttata_01,15.22690548
FALSE,CycloranaAlboguttata_01,15.34458431
FALSE,CycloranaAlboguttata_01,15.38954198
FALSE,CycloranaAlboguttata_01,15.4380838
FALSE,CycloranaAlboguttata_01,15.35829566
FALSE,CycloranaAlboguttata_01,15.48266871
FALSE,CycloranaAlboguttata_01,15.52537439
FALSE,CycloranaAlboguttata_01,15.6616796
FALSE,CycloranaAlboguttata_01,15.65062361
FALSE,CycloranaAlboguttata_01,15.43345269
FALSE,CycloranaAlboguttata_01,15.6288783
FALSE,CycloranaAlboguttata_01,15.10968653
FALSE,CycloranaAlboguttata_01,15.8011497
FALSE,CycloranaAlboguttata_01,15.2959454
FALSE,CycloranaAlboguttata_01,15.61709183
FALSE,CycloranaAlboguttata_01,15.63525721
FALSE,CycloranaAlboguttata_01,15.39256123
FALSE,CycloranaAlboguttata_01,15.63431427
FALSE,CycloranaAlboguttata_01,15.6267878
FALSE,CycloranaAlboguttata_01,15.53880089
FALSE,CycloranaAlboguttata_01,15.44158619
FALSE,CycloranaAlboguttata_01,15.46397166
FALSE,CycloranaAlboguttata_01,15.26224198
FALSE,CycloranaAlboguttata_01,15.47907407
FALSE,CycloranaAlboguttata_01,15.2791403
FALSE,CycloranaAlboguttata_01,15.38478299
FALSE,CycloranaAlboguttata_01,15.56592287
FALSE,CycloranaAlboguttata_01,15.44152534
FALSE,CycloranaAlboguttata_01,15.33029919
FALSE,CycloranaAlboguttata_01,15.35129907
FALSE,CycloranaAlboguttata_01,15.50364996
FALSE,CycloranaAlboguttata_01,15.58579878
FALSE,CycloranaAlboguttata_01,15.31504528
FALSE,CycloranaAlboguttata_01,15.48012495
FALSE,CycloranaAlboguttata_01,15.39387502
FALSE,CycloranaAlboguttata_01,15.59062781
FALSE,CycloranaAlboguttata_01,15.26691791
FALSE,CycloranaAlboguttata_01,15.60955027
FALSE,CycloranaAlboguttata_01,15.26411638
FALSE,CycloranaAlboguttata_01,15.34308868
FALSE,CycloranaAlboguttata_01,14.92099169
FALSE,CycloranaAlboguttata_01,15.3183062
FALSE,CycloranaAlboguttata_01,15.35252497
FALSE,CycloranaAlboguttata_01,15.31578502
FALSE,CycloranaAlboguttata_01,15.89448354
FALSE,CycloranaAlboguttata_01,15.65338447
FALSE,CycloranaAlboguttata_01,15.63840167
FALSE,CycloranaAlboguttata_01,15.54295819
FALSE,CycloranaAlboguttata_01,15.56382958
FALSE,CycloranaAlboguttata_01,15.29469878
FALSE,CycloranaAlboguttata_01,15.55386417
FALSE,CycloranaAlboguttata_01,15.68790937
FALSE,CycloranaAlboguttata_01,15.36984408
FALSE,CycloranaAlboguttata_01,15.65453369
FALSE,CycloranaAlboguttata_01,15.54870047
FALSE,CycloranaAlboguttata_01,15.56341351
FALSE,CycloranaAlboguttata_01,15.23912305
FALSE,CycloranaAlboguttata_01,15.44518619
FALSE,CycloranaAlboguttata_01,15.64242498
FALSE,CycloranaAlboguttata_01,15.58996137
FALSE,CycloranaAlboguttata_01,15.62917445
FALSE,CycloranaAlboguttata_01,15.74219593
FALSE,CycloranaAlboguttata_01,15.58755507
FALSE,CycloranaAlboguttata_01,15.5426395
FALSE,CycloranaAlboguttata_01,15.60831607
FALSE,CycloranaAlboguttata_01,15.36289157
FALSE,CycloranaAlboguttata_01,15.61774621
FALSE,CycloranaAlboguttata_01,15.57423402
FALSE,CycloranaAlboguttata_01,15.64015023
FALSE,CycloranaAlboguttata_01,15.65972558
FALSE,CycloranaAlboguttata_01,15.70734295
FALSE,CycloranaAlboguttata_01,15.74597532
FALSE,CycloranaAlboguttata_01,15.49282559
FALSE,CycloranaAlboguttata_01,15.59395266
FALSE,CycloranaAlboguttata_01,15.3398709
FALSE,CycloranaAlboguttata_01,15.35052938
FALSE,CycloranaAlboguttata_01,15.52285394
FALSE,CycloranaAlboguttata_01,15.6977818
FALSE,CycloranaAlboguttata_01,14.98944192
FALSE,CycloranaAlboguttata_01,15.33555053
FALSE,CycloranaAlboguttata_01,15.41647057
FALSE,CycloranaAlboguttata_01,15.33931578
FALSE,CycloranaAlboguttata_01,15.40444522
FALSE,CycloranaAlboguttata_01,15.30711745
FALSE,CycloranaAlboguttata_01,15.45271903
FALSE,CycloranaAlboguttata_01,15.50321628
FALSE,CycloranaAlboguttata_01,15.42859461
FALSE,CycloranaAlboguttata_01,15.34666503
FALSE,CycloranaAlboguttata_01,15.33438899
FALSE,CycloranaAlboguttata_01,15.41450178
FALSE,CycloranaAlboguttata_01,15.42148998
FALSE,CycloranaAlboguttata_01,15.36911233
FALSE,CycloranaAlboguttata_01,15.30430811
FALSE,CycloranaAlboguttata_01,15.63452162
FALSE,CycloranaAlboguttata_01,15.3275666
FALSE,CycloranaAlboguttata_01,14.9865425
FALSE,CycloranaAlboguttata_01,15.35193389
FALSE,CycloranaAlboguttata_01,15.1870913
FALSE,CycloranaAlboguttata_01,15.32581553
FALSE,CycloranaAlboguttata_01,15.24270533
FALSE,CycloranaAlboguttata_01,15.13343612
FALSE,CycloranaAlboguttata_01,15.40515699
FALSE,CycloranaAlboguttata_01,15.32558748
FALSE,CycloranaAlboguttata_01,15.4533479
FALSE,CycloranaAlboguttata_01,15.42171205
FALSE,CycloranaAlboguttata_01,15.23787254
FALSE,CycloranaAlboguttata_01,15.42506632
FALSE,CycloranaAlboguttata_01,15.38477573
FALSE,CycloranaAlboguttata_01,15.51009572
FALSE,CycloranaAlboguttata_01,15.37180117
FALSE,CycloranaAlboguttata_01,15.39455312
FALSE,CycloranaAlboguttata_01,15.06799377
FALSE,CycloranaAlboguttata_01,15.38526319
FALSE,CycloranaAlboguttata_01,15.40775684
FALSE,CycloranaAlboguttata_01,15.38864676
FALSE,CycloranaAlboguttata_01,15.2104781
FALSE,CycloranaAlboguttata_01,15.21622105
FALSE,CycloranaAlboguttata_01,15.45742652
FALSE,CycloranaAlboguttata_01,15.36840133
FALSE,CycloranaAlboguttata_01,15.27340936
FALSE,CycloranaAlboguttata_01,15.14451883
FALSE,CycloranaAlboguttata_01,15.55001223
FALSE,CycloranaAlboguttata_01,15.38803609
FALSE,CycloranaAlboguttata_01,15.17695442
FALSE,CycloranaAlboguttata_01,15.46227495
FALSE,CycloranaAlboguttata_01,15.42171475
FALSE,CycloranaAlboguttata_01,15.5953733
FALSE,CycloranaAlboguttata_01,15.69508568
FALSE,CycloranaAlboguttata_01,15.62192386
FALSE,CycloranaAlboguttata_01,15.64790248
FALSE,CycloranaAlboguttata_01,15.50208824
FALSE,CycloranaAlboguttata_01,15.74241241
FALSE,CycloranaAlboguttata_01,15.72600639
FALSE,CycloranaAlboguttata_01,15.54667253
FALSE,CycloranaAlboguttata_01,15.7531715
FALSE,CycloranaAlboguttata_01,15.38678757
FALSE,CycloranaAlboguttata_01,15.1237801
FALSE,CycloranaAlboguttata_01,15.50545892
FALSE,CycloranaAlboguttata_01,15.81657893
FALSE,CycloranaAlboguttata_01,15.72083463
FALSE,CycloranaAlboguttata_01,15.583301
FALSE,CycloranaAlboguttata_01,15.46321678
FALSE,CycloranaAlboguttata_01,15.49888311
FALSE,CycloranaAlboguttata_01,15.51797037
FALSE,CycloranaAlboguttata_01,15.6358666
FALSE,CycloranaAlboguttata_01,14.94645807
FALSE,CycloranaAlboguttata_01,15.57524926
FALSE,CycloranaAlboguttata_01,15.7318138
FALSE,CycloranaAlboguttata_01,15.63238821
FALSE,CycloranaAlboguttata_01,15.51065678
FALSE,CycloranaAlboguttata_01,15.43930505
FALSE,CycloranaAlboguttata_01,15.62125579
FALSE,CycloranaAlboguttata_01,15.61213258
FALSE,CycloranaAlboguttata_01,15.44391563
FALSE,CycloranaAlboguttata_01,14.77410985
FALSE,CycloranaAlboguttata_01,15.3993425
FALSE,CycloranaAlboguttata_01,15.19699393
FALSE,CycloranaAlboguttata_01,15.27411206
FALSE,CycloranaAlboguttata_01,15.23076984
FALSE,CycloranaAlboguttata_01,15.23552168
FALSE,CycloranaAlboguttata_01,15.29529444
FALSE,CycloranaAlboguttata_01,15.39738138
FALSE,CycloranaAlboguttata_01,15.45119336
FALSE,CycloranaAlboguttata_01,15.21542139
FALSE,CycloranaAlboguttata_01,15.48470428
FALSE,CycloranaAlboguttata_01,15.48465617
FALSE,CycloranaAlboguttata_01,15.89190607
FALSE,CycloranaAlboguttata_01,15.42282575
FALSE,CycloranaAlboguttata_01,15.01562256
FALSE,CycloranaAlboguttata_01,15.45664598
FALSE,CycloranaAlboguttata_01,15.02558599
FALSE,CycloranaAlboguttata_01,15.59235922
FALSE,CycloranaAlboguttata_01,15.09564749
FALSE,CycloranaAlboguttata_01,14.8929169
FALSE,CycloranaAlboguttata_01,15.21331703
FALSE,CycloranaAlboguttata_01,15.31681083
FALSE,CycloranaAlboguttata_01,15.10320633
FALSE,CycloranaAlboguttata_01,15.26080856
FALSE,CycloranaAlboguttata_01,15.40018189
FALSE,CycloranaAlboguttata_01,15.09420734
FALSE,CycloranaAlboguttata_01,15.10835285
FALSE,CycloranaAlboguttata_01,14.8128491
FALSE,CycloranaAlboguttata_01,15.02188036
FALSE,CycloranaAlboguttata_01,15.17442312
FALSE,CycloranaAlboguttata_01,15.28119463
FALSE,CycloranaAlboguttata_01,14.95777046
FALSE,CycloranaAlboguttata_01,15.16196813
FALSE,CycloranaAlboguttata_01,14.95913062
FALSE,CycloranaAlboguttata_01,15.12894461
FALSE,CycloranaAlboguttata_01,15.13885351
FALSE,CycloranaAlboguttata_01,15.56310506
FALSE,CycloranaAlboguttata_01,15.5307803
FALSE,CycloranaAlboguttata_01,15.37995745
FALSE,CycloranaAlboguttata_01,15.50943553
FALSE,CycloranaAlboguttata_01,15.39771127
FALSE,CycloranaAlboguttata_01,15.30905822
FALSE,CycloranaAlboguttata_01,14.49335393
FALSE,CycloranaAlboguttata_01,14.44397148
FALSE,CycloranaAlboguttata_01,15.29144648
FALSE,CycloranaAlboguttata_01,14.93052574
FALSE,CycloranaAlboguttata_01,14.95828831
FALSE,CycloranaAlboguttata_01,15.33675044
FALSE,CycloranaAlboguttata_01,14.93378302
FALSE,CycloranaAlboguttata_01,15.02706732
FALSE,CycloranaAlboguttata_01,14.94788161
FALSE,CycloranaAlboguttata_01,14.84751575
FALSE,CycloranaAlboguttata_01,15.14756114
FALSE,CycloranaAlboguttata_01,14.96054929
FALSE,CycloranaAlboguttata_01,15.21671847
FALSE,CycloranaAlboguttata_01,15.02624691
FALSE,CycloranaAlboguttata_01,15.17684671
FALSE,CycloranaAlboguttata_01,15.10551399
FALSE,CycloranaAlboguttata_01,14.99833419
FALSE,CycloranaAlboguttata_01,15.09547357
FALSE,CycloranaAlboguttata_01,15.28094513
FALSE,CycloranaAlboguttata_01,15.19896925
FALSE,CycloranaAlboguttata_01,15.10818213
FALSE,CycloranaAlboguttata_01,15.13243476
FALSE,CycloranaAlboguttata_01,15.2025641
FALSE,CycloranaAlboguttata_01,15.1493818
FALSE,CycloranaAlboguttata_01,14.74655553
FALSE,CycloranaAlboguttata_01,15.24786647
FALSE,CycloranaAlboguttata_01,15.21395459
FALSE,CycloranaAlboguttata_01,15.2150796
FALSE,CycloranaAlboguttata_01,15.35905226
FALSE,CycloranaAlboguttata_01,15.31110091
FALSE,CycloranaAlboguttata_01,15.37323957
FALSE,CycloranaAlboguttata_01,15.46434673
FALSE,CycloranaAlboguttata_01,15.63300971
FALSE,CycloranaAlboguttata_01,15.34232498
FALSE,CycloranaAlboguttata_01,15.37959368
FALSE,CycloranaAlboguttata_01,15.42212043
FALSE,CycloranaAlboguttata_01,14.91552969
FALSE,CycloranaAlboguttata_01,15.49814871
FALSE,CycloranaAlboguttata_01,15.22191612
FALSE,CycloranaAlboguttata_01,15.2970893
FALSE,CycloranaAlboguttata_01,15.21805632
FALSE,CycloranaAlboguttata_01,15.43768831
FALSE,CycloranaAlboguttata_01,15.26595214
FALSE,CycloranaAlboguttata_01,15.25133958
FALSE,CycloranaAlboguttata_01,15.24937677
FALSE,CycloranaAlboguttata_01,15.20350618
FALSE,CycloranaAlboguttata_01,15.16844916
FALSE,CycloranaAlboguttata_01,15.25716111
FALSE,CycloranaAlboguttata_01,15.35725653
FALSE,CycloranaAlboguttata_01,15.21255631
FALSE,CycloranaAlboguttata_01,15.34506542
FALSE,CycloranaAlboguttata_01,15.39462859
FALSE,CycloranaAlboguttata_01,15.12369587
FALSE,CycloranaAlboguttata_01,15.30114788
FALSE,CycloranaAlboguttata_01,15.32557225
FALSE,CycloranaAlboguttata_01,15.58088178
FALSE,CycloranaAlboguttata_01,15.15198141
FALSE,CycloranaAlboguttata_01,15.2583993
FALSE,CycloranaAlboguttata_01,15.41846111
FALSE,CycloranaAlboguttata_01,15.28707952
FALSE,CycloranaAlboguttata_01,15.1981719
FALSE,CycloranaAlboguttata_01,15.20964371
FALSE,CycloranaAlboguttata_01,15.04496347
FALSE,CycloranaAlboguttata_01,15.08163177
FALSE,CycloranaAlboguttata_01,15.22087925
FALSE,CycloranaAlboguttata_01,15.09698152
FALSE,CycloranaAlboguttata_01,15.19743506
FALSE,CycloranaAlboguttata_01,15.06476259
FALSE,CycloranaAlboguttata_01,15.27380545
FALSE,CycloranaAlboguttata_01,15.21912799
FALSE,CycloranaAlboguttata_01,15.17350821
FALSE,CycloranaAlboguttata_01,15.31466258
FALSE,CycloranaAlboguttata_01,15.23203412
FALSE,CycloranaAlboguttata_01,14.75727375
FALSE,CycloranaAlboguttata_01,15.11414984
FALSE,CycloranaAlboguttata_01,14.93394669
FALSE,CycloranaAlboguttata_01,15.15677677
FALSE,CycloranaAlboguttata_01,15.26326487
FALSE,CycloranaAlboguttata_01,14.48717888
FALSE,CycloranaAlboguttata_01,15.25734017
FALSE,CycloranaAlboguttata_01,15.18981193
FALSE,CycloranaAlboguttata_01,15.38798265
FALSE,CycloranaAlboguttata_01,15.37826694
FALSE,CycloranaAlboguttata_01,15.39051514
FALSE,CycloranaAlboguttata_01,15.40277565
FALSE,CycloranaAlboguttata_01,14.97258
FALSE,CycloranaAlboguttata_01,15.29193912
FALSE,CycloranaAlboguttata_01,15.26506965
FALSE,CycloranaAlboguttata_01,15.42526148
FALSE,CycloranaAlboguttata_01,15.27254781
FALSE,CycloranaAlboguttata_01,15.12490294
FALSE,CycloranaAlboguttata_01,15.61072233
FALSE,CycloranaAlboguttata_01,15.50087919
FALSE,CycloranaAlboguttata_01,15.3426634
FALSE,CycloranaAlboguttata_01,15.21289696
FALSE,CycloranaAlboguttata_01,15.30292349
FALSE,CycloranaAlboguttata_01,15.08838286
FALSE,CycloranaAlboguttata_01,15.31142688
FALSE,CycloranaAlboguttata_01,15.41778095
FALSE,CycloranaAlboguttata_01,15.01750753
FALSE,CycloranaAlboguttata_01,15.49637475
FALSE,CycloranaAlboguttata_01,15.42905048
FALSE,CycloranaAlboguttata_01,15.34701277
FALSE,CycloranaAlboguttata_01,15.44944005
FALSE,CycloranaAlboguttata_01,15.2858346
FALSE,CycloranaAlboguttata_01,15.44006358
FALSE,CycloranaAlboguttata_01,15.51109054
FALSE,CycloranaAlboguttata_01,15.62045944
FALSE,CycloranaAlboguttata_01,15.73652659
FALSE,CycloranaAlboguttata_01,15.71306227
FALSE,CycloranaAlboguttata_01,15.61843308
FALSE,CycloranaAlboguttata_01,15.64516087
FALSE,CycloranaAlboguttata_01,15.62885867
FALSE,CycloranaAlboguttata_01,15.4741717
FALSE,CycloranaAlboguttata_01,15.56819829
FALSE,CycloranaAlboguttata_01,15.48987486
FALSE,CycloranaAlboguttata_01,15.37637535
FALSE,CycloranaAlboguttata_01,15.60636737
FALSE,CycloranaAlboguttata_01,15.58598844
FALSE,CycloranaAlboguttata_01,15.03134375
FALSE,CycloranaAlboguttata_01,14.84865367
FALSE,CycloranaAlboguttata_01,15.58424363
FALSE,CycloranaAlboguttata_01,15.27349453
FALSE,CycloranaAlboguttata_01,15.55284339
FALSE,CycloranaAlboguttata_01,15.79332108
FALSE,CycloranaAlboguttata_01,15.49020547
FALSE,CycloranaAlboguttata_01,15.52623626
FALSE,CycloranaAlboguttata_01,15.36148749
FALSE,CycloranaAlboguttata_01,15.33916228
FALSE,CycloranaAlboguttata_01,15.62314677
FALSE,CycloranaAlboguttata_01,15.64040962
FALSE,CycloranaAlboguttata_01,15.48610435
FALSE,CycloranaAlboguttata_01,15.58522526
FALSE,CycloranaAlboguttata_01,15.31341162
FALSE,CycloranaAlboguttata_01,15.25399895
FALSE,CycloranaAlboguttata_01,15.56768646
FALSE,CycloranaAlboguttata_01,15.42762789
FALSE,CycloranaAlboguttata_01,15.62509003
FALSE,CycloranaAlboguttata_01,15.54904688
FALSE,CycloranaAlboguttata_01,15.55272082
FALSE,CycloranaAlboguttata_01,15.64650793
FALSE,CycloranaAlboguttata_01,15.53951655
FALSE,CycloranaAlboguttata_01,15.55106717
FALSE,CycloranaAlboguttata_01,15.54429066
FALSE,CycloranaAlboguttata_01,15.59902857
FALSE,CycloranaAlboguttata_01,15.15150845
FALSE,CycloranaAlboguttata_01,15.20151191
FALSE,CycloranaAlboguttata_01,15.4951006
FALSE,CycloranaAlboguttata_01,15.73232322
FALSE,CycloranaAlboguttata_01,15.57650888
FALSE,CycloranaAlboguttata_01,15.79588379
FALSE,CycloranaAlboguttata_01,15.42545334
FALSE,CycloranaAlboguttata_01,15.48924832
FALSE,CycloranaAlboguttata_01,15.45637281
FALSE,CycloranaAlboguttata_01,15.41895245
FALSE,CycloranaAlboguttata_01,15.46948118
FALSE,CycloranaAlboguttata_01,15.53643319
FALSE,CycloranaAlboguttata_01,15.61783197
FALSE,CycloranaAlboguttata_01,15.73885831
FALSE,CycloranaAlboguttata_01,15.82697281
FALSE,CycloranaAlboguttata_01,15.7610121
FALSE,CycloranaAlboguttata_01,15.41519631
FALSE,CycloranaAlboguttata_01,15.47965724
FALSE,CycloranaAlboguttata_01,15.41321964
FALSE,CycloranaAlboguttata_01,15.42453388
FALSE,CycloranaAlboguttata_01,15.41854386
FALSE,CycloranaAlboguttata_01,15.58682652
FALSE,CycloranaAlboguttata_01,15.76347021
FALSE,CycloranaAlboguttata_01,15.46841403
FALSE,CycloranaAlboguttata_01,15.01702877
FALSE,CycloranaAlboguttata_01,15.65289702
FALSE,CycloranaAlboguttata_01,15.6901289
FALSE,CycloranaAlboguttata_01,15.64507254
FALSE,CycloranaAlboguttata_01,15.67710839
FALSE,CycloranaAlboguttata_01,15.60153869
FALSE,CycloranaAlboguttata_01,15.37082288
FALSE,CycloranaAlboguttata_01,15.79191785
FALSE,CycloranaAlboguttata_01,15.40986676
FALSE,CycloranaAlboguttata_01,15.41907364
FALSE,CycloranaAlboguttata_01,15.37862513
FALSE,CycloranaAlboguttata_01,15.38570615
FALSE,CycloranaAlboguttata_01,15.65628671
FALSE,CycloranaAlboguttata_01,15.6341838
FALSE,CycloranaAlboguttata_01,15.47040182
FALSE,CycloranaAlboguttata_01,15.55148172
FALSE,CycloranaAlboguttata_01,15.53341882
FALSE,CycloranaAlboguttata_01,15.50796926
FALSE,CycloranaAlboguttata_01,15.38390412
FALSE,CycloranaAlboguttata_01,15.47897149
FALSE,CycloranaAlboguttata_01,15.37978838
FALSE,CycloranaAlboguttata_01,15.39508221
FALSE,CycloranaAlboguttata_01,15.40207988
FALSE,CycloranaAlboguttata_01,15.25707727
FALSE,CycloranaAlboguttata_01,15.22248917
FALSE,CycloranaAlboguttata_01,15.21345872
FALSE,CycloranaAlboguttata_01,15.49329838
FALSE,CycloranaAlboguttata_01,15.49788824
FALSE,CycloranaAlboguttata_01,15.42987727
FALSE,CycloranaAlboguttata_01,15.2466546
FALSE,CycloranaAlboguttata_01,15.29411872
FALSE,CycloranaAlboguttata_01,15.3024
FALSE,CycloranaAlboguttata_01,15.29256817
